clip_id,domain,event,morphology,source,system_id,track,orig_dataset,orig_id,dcase_subset,is_cc,instance_id,split,path,cond
sao_n06:WHSH:147553875884217,synth,WHSH,other,stable_audio_open,sao,synth,generated,fsd:dev:WHSH:126370,gen,1,147553875884217,val,synth/sao_pairs_n06/WHSH/147553875884217.wav,n06
sao_n06:WHSH:93196635914420,synth,WHSH,other,stable_audio_open,sao,synth,generated,fsd:dev:WHSH:12656,gen,1,93196635914420,val,synth/sao_pairs_n06/WHSH/93196635914420.wav,n06
sao_n06:WHSH:75509579132782,synth,WHSH,other,stable_audio_open,sao,synth,generated,fsd:dev:WHSH:12658,gen,1,75509579132782,val,synth/sao_pairs_n06/WHSH/75509579132782.wav,n06
sao_n06:WHSH:174602680431046,synth,WHSH,other,stable_audio_open,sao,synth,generated,fsd:dev:WHSH:138003,gen,1,174602680431046,train,synth/sao_pairs_n06/WHSH/174602680431046.wav,n06
sao_n06:WHSH:123009508269011,synth,WHSH,other,stable_audio_open,sao,synth,generated,fsd:dev:WHSH:14186,gen,1,123009508269011,train,synth/sao_pairs_n06/WHSH/123009508269011.wav,n06
sao_n06:WHSH:183763349994951,synth,WHSH,other,stable_audio_open,sao,synth,generated,fsd:dev:WHSH:144293,gen,1,183763349994951,train,synth/sao_pairs_n06/WHSH/183763349994951.wav,n06
sao_n06:WHSH:50850352804225,synth,WHSH,other,stable_audio_open,sao,synth,generated,fsd:dev:WHSH:144298,gen,1,50850352804225,train,synth/sao_pairs_n06/WHSH/50850352804225.wav,n06
sao_n06:WHSH:190318517957839,synth,WHSH,other,stable_audio_open,sao,synth,generated,fsd:dev:WHSH:144299,gen,1,190318517957839,train,synth/sao_pairs_n06/WHSH/190318517957839.wav,n06
sao_n06:WHSH:75422618808703,synth,WHSH,other,stable_audio_open,sao,synth,generated,fsd:dev:WHSH:144300,gen,1,75422618808703,train,synth/sao_pairs_n06/WHSH/75422618808703.wav,n06
sao_n06:WHSH:149800201967161,synth,WHSH,other,stable_audio_open,sao,synth,generated,fsd:dev:WHSH:144301,gen,1,149800201967161,train,synth/sao_pairs_n06/WHSH/149800201967161.wav,n06
sao_n06:WHSH:136074323810823,synth,WHSH,other,stable_audio_open,sao,synth,generated,fsd:dev:WHSH:144302,gen,1,136074323810823,train,synth/sao_pairs_n06/WHSH/136074323810823.wav,n06
sao_n06:WHSH:259503697667481,synth,WHSH,other,stable_audio_open,sao,synth,generated,fsd:dev:WHSH:144305,gen,1,259503697667481,train,synth/sao_pairs_n06/WHSH/259503697667481.wav,n06
sao_n06:WHSH:150863826137248,synth,WHSH,other,stable_audio_open,sao,synth,generated,fsd:dev:WHSH:144306,gen,1,150863826137248,train,synth/sao_pairs_n06/WHSH/150863826137248.wav,n06
sao_n06:WHSH:11018498095684,synth,WHSH,other,stable_audio_open,sao,synth,generated,fsd:dev:WHSH:144307,gen,1,11018498095684,train,synth/sao_pairs_n06/WHSH/11018498095684.wav,n06
sao_n06:WHSH:233511998819023,synth,WHSH,other,stable_audio_open,sao,synth,generated,fsd:dev:WHSH:144308,gen,1,233511998819023,train,synth/sao_pairs_n06/WHSH/233511998819023.wav,n06
sao_n06:WHSH:264437767728822,synth,WHSH,other,stable_audio_open,sao,synth,generated,fsd:dev:WHSH:144310,gen,1,264437767728822,train,synth/sao_pairs_n06/WHSH/264437767728822.wav,n06
sao_n06:WHSH:18402729500182,synth,WHSH,other,stable_audio_open,sao,synth,generated,fsd:dev:WHSH:149897,gen,1,18402729500182,val,synth/sao_pairs_n06/WHSH/18402729500182.wav,n06
sao_n06:WHSH:119050531931359,synth,WHSH,other,stable_audio_open,sao,synth,generated,fsd:dev:WHSH:155393,gen,1,119050531931359,train,synth/sao_pairs_n06/WHSH/119050531931359.wav,n06
sao_n06:WHSH:211634748084862,synth,WHSH,other,stable_audio_open,sao,synth,generated,fsd:dev:WHSH:157958,gen,1,211634748084862,val,synth/sao_pairs_n06/WHSH/211634748084862.wav,n06
sao_n06:WHSH:12066239077994,synth,WHSH,other,stable_audio_open,sao,synth,generated,fsd:dev:WHSH:160756,gen,1,12066239077994,val,synth/sao_pairs_n06/WHSH/12066239077994.wav,n06
sao_n06:WHSH:117494989536973,synth,WHSH,other,stable_audio_open,sao,synth,generated,fsd:dev:WHSH:161415,gen,1,117494989536973,val,synth/sao_pairs_n06/WHSH/117494989536973.wav,n06
sao_n06:WIND:75997956330940,synth,WIND,other,stable_audio_open,sao,synth,generated,fsd:dev:WIND:104078,gen,1,75997956330940,train,synth/sao_pairs_n06/WIND/75997956330940.wav,n06
sao_n06:WIND:68375038683316,synth,WIND,other,stable_audio_open,sao,synth,generated,fsd:dev:WIND:104517,gen,1,68375038683316,train,synth/sao_pairs_n06/WIND/68375038683316.wav,n06
sao_n06:WIND:96678417862217,synth,WIND,other,stable_audio_open,sao,synth,generated,fsd:dev:WIND:106801,gen,1,96678417862217,train,synth/sao_pairs_n06/WIND/96678417862217.wav,n06
sao_n06:WIND:206331975376508,synth,WIND,other,stable_audio_open,sao,synth,generated,fsd:dev:WIND:109291,gen,1,206331975376508,train,synth/sao_pairs_n06/WIND/206331975376508.wav,n06
sao_n06:WIND:237229623771226,synth,WIND,other,stable_audio_open,sao,synth,generated,fsd:dev:WIND:115759,gen,1,237229623771226,train,synth/sao_pairs_n06/WIND/237229623771226.wav,n06
sao_n06:WIND:139566926747764,synth,WIND,other,stable_audio_open,sao,synth,generated,fsd:dev:WIND:121940,gen,1,139566926747764,train,synth/sao_pairs_n06/WIND/139566926747764.wav,n06
sao_n06:WIND:100020347842773,synth,WIND,other,stable_audio_open,sao,synth,generated,fsd:dev:WIND:129427,gen,1,100020347842773,train,synth/sao_pairs_n06/WIND/100020347842773.wav,n06
sao_n06:WIND:96009787101573,synth,WIND,other,stable_audio_open,sao,synth,generated,fsd:dev:WIND:129429,gen,1,96009787101573,train,synth/sao_pairs_n06/WIND/96009787101573.wav,n06
sao_n06:WIND:76153779091341,synth,WIND,other,stable_audio_open,sao,synth,generated,fsd:dev:WIND:135780,gen,1,76153779091341,train,synth/sao_pairs_n06/WIND/76153779091341.wav,n06
sao_n06:WIND:107727353960422,synth,WIND,other,stable_audio_open,sao,synth,generated,fsd:dev:WIND:145230,gen,1,107727353960422,train,synth/sao_pairs_n06/WIND/107727353960422.wav,n06
sao_n06:WIND:135070840227288,synth,WIND,other,stable_audio_open,sao,synth,generated,fsd:dev:WIND:151853,gen,1,135070840227288,train,synth/sao_pairs_n06/WIND/135070840227288.wav,n06
sao_n06:WIND:183056808754457,synth,WIND,other,stable_audio_open,sao,synth,generated,fsd:dev:WIND:152980,gen,1,183056808754457,train,synth/sao_pairs_n06/WIND/183056808754457.wav,n06
sao_n06:WIND:202492621939234,synth,WIND,other,stable_audio_open,sao,synth,generated,fsd:dev:WIND:153412,gen,1,202492621939234,train,synth/sao_pairs_n06/WIND/202492621939234.wav,n06
sao_n06:WIND:111463923455259,synth,WIND,other,stable_audio_open,sao,synth,generated,fsd:dev:WIND:162252,gen,1,111463923455259,train,synth/sao_pairs_n06/WIND/111463923455259.wav,n06
sao_n06:WIND:241931725783566,synth,WIND,other,stable_audio_open,sao,synth,generated,fsd:dev:WIND:165345,gen,1,241931725783566,val,synth/sao_pairs_n06/WIND/241931725783566.wav,n06
sao_n06:WIND:23816933644469,synth,WIND,other,stable_audio_open,sao,synth,generated,fsd:dev:WIND:175231,gen,1,23816933644469,train,synth/sao_pairs_n06/WIND/23816933644469.wav,n06
sao_n06:WIND:256843328459144,synth,WIND,other,stable_audio_open,sao,synth,generated,fsd:dev:WIND:175232,gen,1,256843328459144,train,synth/sao_pairs_n06/WIND/256843328459144.wav,n06
sao_n06:WIND:108797466767767,synth,WIND,other,stable_audio_open,sao,synth,generated,fsd:dev:WIND:175428,gen,1,108797466767767,val,synth/sao_pairs_n06/WIND/108797466767767.wav,n06
sao_n06:WIND:220610063816405,synth,WIND,other,stable_audio_open,sao,synth,generated,fsd:dev:WIND:17607,gen,1,220610063816405,val,synth/sao_pairs_n06/WIND/220610063816405.wav,n06
sao_n06:WIND:88226501914110,synth,WIND,other,stable_audio_open,sao,synth,generated,fsd:dev:WIND:179899,gen,1,88226501914110,train,synth/sao_pairs_n06/WIND/88226501914110.wav,n06
sao_n06:WIND:10768111488004,synth,WIND,other,stable_audio_open,sao,synth,generated,fsd:dev:WIND:179900,gen,1,10768111488004,train,synth/sao_pairs_n06/WIND/10768111488004.wav,n06
sao_n06:WIND:78227870762846,synth,WIND,other,stable_audio_open,sao,synth,generated,fsd:dev:WIND:179904,gen,1,78227870762846,train,synth/sao_pairs_n06/WIND/78227870762846.wav,n06
sao_n06:WIND:200036932702360,synth,WIND,other,stable_audio_open,sao,synth,generated,fsd:dev:WIND:179905,gen,1,200036932702360,train,synth/sao_pairs_n06/WIND/200036932702360.wav,n06
sao_n06:WIND:87200543400027,synth,WIND,other,stable_audio_open,sao,synth,generated,fsd:dev:WIND:180328,gen,1,87200543400027,train,synth/sao_pairs_n06/WIND/87200543400027.wav,n06
sao_n06:WIND:160574057195352,synth,WIND,other,stable_audio_open,sao,synth,generated,fsd:dev:WIND:182897,gen,1,160574057195352,train,synth/sao_pairs_n06/WIND/160574057195352.wav,n06
sao_n06:WIND:143590610857578,synth,WIND,other,stable_audio_open,sao,synth,generated,fsd:dev:WIND:182898,gen,1,143590610857578,train,synth/sao_pairs_n06/WIND/143590610857578.wav,n06
sao_n06:WIND:253318652308181,synth,WIND,other,stable_audio_open,sao,synth,generated,fsd:dev:WIND:182900,gen,1,253318652308181,train,synth/sao_pairs_n06/WIND/253318652308181.wav,n06
sao_n06:WIND:251731842734879,synth,WIND,other,stable_audio_open,sao,synth,generated,fsd:dev:WIND:182902,gen,1,251731842734879,train,synth/sao_pairs_n06/WIND/251731842734879.wav,n06
sao_n06:WIND:142506404956377,synth,WIND,other,stable_audio_open,sao,synth,generated,fsd:dev:WIND:182904,gen,1,142506404956377,train,synth/sao_pairs_n06/WIND/142506404956377.wav,n06
sao_n06:WIND:12362292036589,synth,WIND,other,stable_audio_open,sao,synth,generated,fsd:dev:WIND:182905,gen,1,12362292036589,train,synth/sao_pairs_n06/WIND/12362292036589.wav,n06
sao_n06:WIND:76490530897278,synth,WIND,other,stable_audio_open,sao,synth,generated,fsd:dev:WIND:182906,gen,1,76490530897278,train,synth/sao_pairs_n06/WIND/76490530897278.wav,n06
sao_n06:WIND:180419568072408,synth,WIND,other,stable_audio_open,sao,synth,generated,fsd:dev:WIND:182907,gen,1,180419568072408,train,synth/sao_pairs_n06/WIND/180419568072408.wav,n06
sao_n06:WIND:118975154973839,synth,WIND,other,stable_audio_open,sao,synth,generated,fsd:dev:WIND:182908,gen,1,118975154973839,train,synth/sao_pairs_n06/WIND/118975154973839.wav,n06
sao_n06:WIND:231206517840328,synth,WIND,other,stable_audio_open,sao,synth,generated,fsd:dev:WIND:182910,gen,1,231206517840328,train,synth/sao_pairs_n06/WIND/231206517840328.wav,n06
sao_n06:WIND:210433573631166,synth,WIND,other,stable_audio_open,sao,synth,generated,fsd:dev:WIND:182911,gen,1,210433573631166,train,synth/sao_pairs_n06/WIND/210433573631166.wav,n06
sao_n06:WIND:276392914011311,synth,WIND,other,stable_audio_open,sao,synth,generated,fsd:dev:WIND:182912,gen,1,276392914011311,train,synth/sao_pairs_n06/WIND/276392914011311.wav,n06
sao_n06:WIND:250917605309154,synth,WIND,other,stable_audio_open,sao,synth,generated,fsd:dev:WIND:182919,gen,1,250917605309154,train,synth/sao_pairs_n06/WIND/250917605309154.wav,n06
sao_n06:WIND:102495825346184,synth,WIND,other,stable_audio_open,sao,synth,generated,fsd:dev:WIND:182920,gen,1,102495825346184,train,synth/sao_pairs_n06/WIND/102495825346184.wav,n06
sao_n06:WIND:274090677249446,synth,WIND,other,stable_audio_open,sao,synth,generated,fsd:dev:WIND:182921,gen,1,274090677249446,train,synth/sao_pairs_n06/WIND/274090677249446.wav,n06
sao_n06:WIND:140271828964899,synth,WIND,other,stable_audio_open,sao,synth,generated,fsd:dev:WIND:182923,gen,1,140271828964899,train,synth/sao_pairs_n06/WIND/140271828964899.wav,n06
sao_n06:WOOD:59986841217722,synth,WOOD,other,stable_audio_open,sao,synth,generated,fsd:dev:WOOD:104003,gen,1,59986841217722,train,synth/sao_pairs_n06/WOOD/59986841217722.wav,n06
sao_n06:WOOD:44742057050563,synth,WOOD,other,stable_audio_open,sao,synth,generated,fsd:dev:WOOD:104006,gen,1,44742057050563,train,synth/sao_pairs_n06/WOOD/44742057050563.wav,n06
sao_n06:WOOD:53693034564870,synth,WOOD,other,stable_audio_open,sao,synth,generated,fsd:dev:WOOD:109359,gen,1,53693034564870,train,synth/sao_pairs_n06/WOOD/53693034564870.wav,n06
sao_n06:WOOD:263103184836883,synth,WOOD,other,stable_audio_open,sao,synth,generated,fsd:dev:WOOD:114230,gen,1,263103184836883,train,synth/sao_pairs_n06/WOOD/263103184836883.wav,n06
sao_n06:WOOD:109910717060793,synth,WOOD,other,stable_audio_open,sao,synth,generated,fsd:dev:WOOD:114231,gen,1,109910717060793,train,synth/sao_pairs_n06/WOOD/109910717060793.wav,n06
sao_n06:WOOD:61329738574629,synth,WOOD,other,stable_audio_open,sao,synth,generated,fsd:dev:WOOD:114232,gen,1,61329738574629,train,synth/sao_pairs_n06/WOOD/61329738574629.wav,n06
sao_n06:WOOD:159598084410082,synth,WOOD,other,stable_audio_open,sao,synth,generated,fsd:dev:WOOD:114233,gen,1,159598084410082,train,synth/sao_pairs_n06/WOOD/159598084410082.wav,n06
sao_n06:WOOD:35347450042955,synth,WOOD,other,stable_audio_open,sao,synth,generated,fsd:dev:WOOD:114234,gen,1,35347450042955,train,synth/sao_pairs_n06/WOOD/35347450042955.wav,n06
sao_n06:WOOD:139034018595296,synth,WOOD,other,stable_audio_open,sao,synth,generated,fsd:dev:WOOD:114235,gen,1,139034018595296,train,synth/sao_pairs_n06/WOOD/139034018595296.wav,n06
sao_n06:WOOD:230873495788790,synth,WOOD,other,stable_audio_open,sao,synth,generated,fsd:dev:WOOD:114236,gen,1,230873495788790,train,synth/sao_pairs_n06/WOOD/230873495788790.wav,n06
sao_n06:WOOD:270901317634390,synth,WOOD,other,stable_audio_open,sao,synth,generated,fsd:dev:WOOD:114237,gen,1,270901317634390,train,synth/sao_pairs_n06/WOOD/270901317634390.wav,n06
sao_n06:WOOD:184121231547961,synth,WOOD,other,stable_audio_open,sao,synth,generated,fsd:dev:WOOD:114238,gen,1,184121231547961,train,synth/sao_pairs_n06/WOOD/184121231547961.wav,n06
sao_n06:WOOD:50217393588018,synth,WOOD,other,stable_audio_open,sao,synth,generated,fsd:dev:WOOD:114239,gen,1,50217393588018,train,synth/sao_pairs_n06/WOOD/50217393588018.wav,n06
sao_n06:WOOD:185145378059460,synth,WOOD,other,stable_audio_open,sao,synth,generated,fsd:dev:WOOD:114240,gen,1,185145378059460,train,synth/sao_pairs_n06/WOOD/185145378059460.wav,n06
sao_n06:WOOD:258734552894776,synth,WOOD,other,stable_audio_open,sao,synth,generated,fsd:dev:WOOD:114241,gen,1,258734552894776,train,synth/sao_pairs_n06/WOOD/258734552894776.wav,n06
sao_n06:WOOD:64063928110642,synth,WOOD,other,stable_audio_open,sao,synth,generated,fsd:dev:WOOD:114242,gen,1,64063928110642,train,synth/sao_pairs_n06/WOOD/64063928110642.wav,n06
sao_n06:WOOD:204169545098775,synth,WOOD,other,stable_audio_open,sao,synth,generated,fsd:dev:WOOD:114244,gen,1,204169545098775,train,synth/sao_pairs_n06/WOOD/204169545098775.wav,n06
sao_n06:WOOD:102313973028542,synth,WOOD,other,stable_audio_open,sao,synth,generated,fsd:dev:WOOD:114245,gen,1,102313973028542,train,synth/sao_pairs_n06/WOOD/102313973028542.wav,n06
sao_n06:WOOD:100642363905667,synth,WOOD,other,stable_audio_open,sao,synth,generated,fsd:dev:WOOD:114246,gen,1,100642363905667,train,synth/sao_pairs_n06/WOOD/100642363905667.wav,n06
sao_n06:WOOD:163259309171227,synth,WOOD,other,stable_audio_open,sao,synth,generated,fsd:dev:WOOD:132399,gen,1,163259309171227,train,synth/sao_pairs_n06/WOOD/163259309171227.wav,n06
sao_n06:WOOD:202280834409173,synth,WOOD,other,stable_audio_open,sao,synth,generated,fsd:dev:WOOD:132408,gen,1,202280834409173,train,synth/sao_pairs_n06/WOOD/202280834409173.wav,n06
sao_n06:WOOD:89614410793230,synth,WOOD,other,stable_audio_open,sao,synth,generated,fsd:dev:WOOD:132410,gen,1,89614410793230,train,synth/sao_pairs_n06/WOOD/89614410793230.wav,n06
sao_n06:WOOD:179263354352661,synth,WOOD,other,stable_audio_open,sao,synth,generated,fsd:dev:WOOD:132751,gen,1,179263354352661,train,synth/sao_pairs_n06/WOOD/179263354352661.wav,n06
sao_n06:WOOD:237693543929560,synth,WOOD,other,stable_audio_open,sao,synth,generated,fsd:dev:WOOD:132794,gen,1,237693543929560,train,synth/sao_pairs_n06/WOOD/237693543929560.wav,n06
sao_n06:WOOD:246906530623326,synth,WOOD,other,stable_audio_open,sao,synth,generated,fsd:dev:WOOD:133123,gen,1,246906530623326,train,synth/sao_pairs_n06/WOOD/246906530623326.wav,n06
sao_n06:WOOD:111694824138349,synth,WOOD,other,stable_audio_open,sao,synth,generated,fsd:dev:WOOD:133206,gen,1,111694824138349,train,synth/sao_pairs_n06/WOOD/111694824138349.wav,n06
sao_n06:WOOD:186021611982980,synth,WOOD,other,stable_audio_open,sao,synth,generated,fsd:dev:WOOD:133360,gen,1,186021611982980,train,synth/sao_pairs_n06/WOOD/186021611982980.wav,n06
sao_n06:WOOD:264920792787692,synth,WOOD,other,stable_audio_open,sao,synth,generated,fsd:dev:WOOD:133532,gen,1,264920792787692,train,synth/sao_pairs_n06/WOOD/264920792787692.wav,n06
sao_n06:WOOD:74949691551160,synth,WOOD,other,stable_audio_open,sao,synth,generated,fsd:dev:WOOD:133536,gen,1,74949691551160,train,synth/sao_pairs_n06/WOOD/74949691551160.wav,n06
sao_n06:WOOD:183849776363275,synth,WOOD,other,stable_audio_open,sao,synth,generated,fsd:dev:WOOD:133537,gen,1,183849776363275,train,synth/sao_pairs_n06/WOOD/183849776363275.wav,n06
sao_n06:WOOD:192772664154137,synth,WOOD,other,stable_audio_open,sao,synth,generated,fsd:dev:WOOD:133582,gen,1,192772664154137,train,synth/sao_pairs_n06/WOOD/192772664154137.wav,n06
sao_n06:WOOD:166304617335816,synth,WOOD,other,stable_audio_open,sao,synth,generated,fsd:dev:WOOD:133611,gen,1,166304617335816,train,synth/sao_pairs_n06/WOOD/166304617335816.wav,n06
sao_n06:WOOD:187075865927674,synth,WOOD,other,stable_audio_open,sao,synth,generated,fsd:dev:WOOD:133612,gen,1,187075865927674,train,synth/sao_pairs_n06/WOOD/187075865927674.wav,n06
sao_n06:WOOD:27277704839498,synth,WOOD,other,stable_audio_open,sao,synth,generated,fsd:dev:WOOD:144890,gen,1,27277704839498,train,synth/sao_pairs_n06/WOOD/27277704839498.wav,n06
sao_n06:WOOD:159483124192774,synth,WOOD,other,stable_audio_open,sao,synth,generated,fsd:dev:WOOD:144945,gen,1,159483124192774,train,synth/sao_pairs_n06/WOOD/159483124192774.wav,n06
sao_n06:WOOD:227804346942114,synth,WOOD,other,stable_audio_open,sao,synth,generated,fsd:dev:WOOD:158972,gen,1,227804346942114,train,synth/sao_pairs_n06/WOOD/227804346942114.wav,n06
sao_n06:WOOD:96003370996186,synth,WOOD,other,stable_audio_open,sao,synth,generated,fsd:dev:WOOD:158973,gen,1,96003370996186,train,synth/sao_pairs_n06/WOOD/96003370996186.wav,n06
sao_n06:WOOD:246794626570265,synth,WOOD,other,stable_audio_open,sao,synth,generated,fsd:dev:WOOD:160828,gen,1,246794626570265,train,synth/sao_pairs_n06/WOOD/246794626570265.wav,n06
sao_n06:WOOD:143941675948618,synth,WOOD,other,stable_audio_open,sao,synth,generated,fsd:dev:WOOD:161591,gen,1,143941675948618,train,synth/sao_pairs_n06/WOOD/143941675948618.wav,n06
sao_n06:WOOD:115187397818771,synth,WOOD,other,stable_audio_open,sao,synth,generated,fsd:dev:WOOD:164472,gen,1,115187397818771,train,synth/sao_pairs_n06/WOOD/115187397818771.wav,n06
sao_n06:WTHR:140480381273558,synth,WTHR,other,stable_audio_open,sao,synth,generated,fsd:dev:WTHR:105296,gen,1,140480381273558,train,synth/sao_pairs_n06/WTHR/140480381273558.wav,n06
sao_n06:WTHR:240174131626183,synth,WTHR,other,stable_audio_open,sao,synth,generated,fsd:dev:WTHR:105297,gen,1,240174131626183,train,synth/sao_pairs_n06/WTHR/240174131626183.wav,n06
sao_n06:WTHR:179784558956478,synth,WTHR,other,stable_audio_open,sao,synth,generated,fsd:dev:WTHR:105298,gen,1,179784558956478,train,synth/sao_pairs_n06/WTHR/179784558956478.wav,n06
sao_n06:WTHR:179882874058117,synth,WTHR,other,stable_audio_open,sao,synth,generated,fsd:dev:WTHR:105299,gen,1,179882874058117,train,synth/sao_pairs_n06/WTHR/179882874058117.wav,n06
sao_n06:WTHR:158761938986732,synth,WTHR,other,stable_audio_open,sao,synth,generated,fsd:dev:WTHR:105303,gen,1,158761938986732,train,synth/sao_pairs_n06/WTHR/158761938986732.wav,n06
sao_n06:WTHR:162427816729050,synth,WTHR,other,stable_audio_open,sao,synth,generated,fsd:dev:WTHR:105304,gen,1,162427816729050,train,synth/sao_pairs_n06/WTHR/162427816729050.wav,n06
sao_n06:WTHR:269272337010435,synth,WTHR,other,stable_audio_open,sao,synth,generated,fsd:dev:WTHR:122089,gen,1,269272337010435,train,synth/sao_pairs_n06/WTHR/269272337010435.wav,n06
sao_n06:WTHR:118353341485188,synth,WTHR,other,stable_audio_open,sao,synth,generated,fsd:dev:WTHR:122091,gen,1,118353341485188,train,synth/sao_pairs_n06/WTHR/118353341485188.wav,n06
sao_n06:WTHR:206547900875936,synth,WTHR,other,stable_audio_open,sao,synth,generated,fsd:dev:WTHR:123358,gen,1,206547900875936,train,synth/sao_pairs_n06/WTHR/206547900875936.wav,n06
sao_n06:WTHR:151446231468333,synth,WTHR,other,stable_audio_open,sao,synth,generated,fsd:dev:WTHR:123359,gen,1,151446231468333,train,synth/sao_pairs_n06/WTHR/151446231468333.wav,n06
sao_n06:WTHR:129411292905968,synth,WTHR,other,stable_audio_open,sao,synth,generated,fsd:dev:WTHR:123360,gen,1,129411292905968,train,synth/sao_pairs_n06/WTHR/129411292905968.wav,n06
sao_n06:WTHR:218841579896712,synth,WTHR,other,stable_audio_open,sao,synth,generated,fsd:dev:WTHR:124128,gen,1,218841579896712,train,synth/sao_pairs_n06/WTHR/218841579896712.wav,n06
sao_n06:WTHR:199896942467258,synth,WTHR,other,stable_audio_open,sao,synth,generated,fsd:dev:WTHR:124129,gen,1,199896942467258,train,synth/sao_pairs_n06/WTHR/199896942467258.wav,n06
sao_n06:WTHR:213410137770565,synth,WTHR,other,stable_audio_open,sao,synth,generated,fsd:dev:WTHR:125634,gen,1,213410137770565,val,synth/sao_pairs_n06/WTHR/213410137770565.wav,n06
sao_n06:WTHR:200335624909346,synth,WTHR,other,stable_audio_open,sao,synth,generated,fsd:dev:WTHR:127862,gen,1,200335624909346,train,synth/sao_pairs_n06/WTHR/200335624909346.wav,n06
sao_n06:WTHR:47637807580667,synth,WTHR,other,stable_audio_open,sao,synth,generated,fsd:dev:WTHR:128343,gen,1,47637807580667,val,synth/sao_pairs_n06/WTHR/47637807580667.wav,n06
sao_n06:WTHR:84274586114044,synth,WTHR,other,stable_audio_open,sao,synth,generated,fsd:dev:WTHR:135104,gen,1,84274586114044,val,synth/sao_pairs_n06/WTHR/84274586114044.wav,n06
sao_n06:WTHR:120363126486968,synth,WTHR,other,stable_audio_open,sao,synth,generated,fsd:dev:WTHR:135594,gen,1,120363126486968,train,synth/sao_pairs_n06/WTHR/120363126486968.wav,n06
sao_n06:WTHR:260241845471711,synth,WTHR,other,stable_audio_open,sao,synth,generated,fsd:dev:WTHR:13585,gen,1,260241845471711,train,synth/sao_pairs_n06/WTHR/260241845471711.wav,n06
sao_n06:WTHR:85493679248461,synth,WTHR,other,stable_audio_open,sao,synth,generated,fsd:dev:WTHR:151189,gen,1,85493679248461,train,synth/sao_pairs_n06/WTHR/85493679248461.wav,n06
sao_n06:WTHR:175794873448085,synth,WTHR,other,stable_audio_open,sao,synth,generated,fsd:dev:WTHR:151190,gen,1,175794873448085,train,synth/sao_pairs_n06/WTHR/175794873448085.wav,n06
sao_n06:WTHR:216849475558251,synth,WTHR,other,stable_audio_open,sao,synth,generated,fsd:dev:WTHR:151191,gen,1,216849475558251,train,synth/sao_pairs_n06/WTHR/216849475558251.wav,n06
sao_n06:WTHR:263069745579543,synth,WTHR,other,stable_audio_open,sao,synth,generated,fsd:dev:WTHR:151192,gen,1,263069745579543,train,synth/sao_pairs_n06/WTHR/263069745579543.wav,n06
sao_n06:WTHR:207774986741045,synth,WTHR,other,stable_audio_open,sao,synth,generated,fsd:dev:WTHR:151193,gen,1,207774986741045,train,synth/sao_pairs_n06/WTHR/207774986741045.wav,n06
sao_n06:WTHR:163475558497874,synth,WTHR,other,stable_audio_open,sao,synth,generated,fsd:dev:WTHR:151194,gen,1,163475558497874,train,synth/sao_pairs_n06/WTHR/163475558497874.wav,n06
sao_n06:WTHR:180938412727708,synth,WTHR,other,stable_audio_open,sao,synth,generated,fsd:dev:WTHR:151195,gen,1,180938412727708,train,synth/sao_pairs_n06/WTHR/180938412727708.wav,n06
sao_n06:WTHR:9969109682408,synth,WTHR,other,stable_audio_open,sao,synth,generated,fsd:dev:WTHR:151196,gen,1,9969109682408,train,synth/sao_pairs_n06/WTHR/9969109682408.wav,n06
sao_n06:WTHR:47608648129144,synth,WTHR,other,stable_audio_open,sao,synth,generated,fsd:dev:WTHR:151197,gen,1,47608648129144,train,synth/sao_pairs_n06/WTHR/47608648129144.wav,n06
sao_n06:WTHR:133298971093556,synth,WTHR,other,stable_audio_open,sao,synth,generated,fsd:dev:WTHR:151198,gen,1,133298971093556,train,synth/sao_pairs_n06/WTHR/133298971093556.wav,n06
sao_n06:WTHR:8253967375673,synth,WTHR,other,stable_audio_open,sao,synth,generated,fsd:dev:WTHR:151199,gen,1,8253967375673,train,synth/sao_pairs_n06/WTHR/8253967375673.wav,n06
sao_n06:WTHR:264816718878089,synth,WTHR,other,stable_audio_open,sao,synth,generated,fsd:dev:WTHR:151201,gen,1,264816718878089,train,synth/sao_pairs_n06/WTHR/264816718878089.wav,n06
sao_n06:WTHR:144104520187022,synth,WTHR,other,stable_audio_open,sao,synth,generated,fsd:dev:WTHR:159684,gen,1,144104520187022,train,synth/sao_pairs_n06/WTHR/144104520187022.wav,n06
sao_n06:WTHR:274564527158891,synth,WTHR,other,stable_audio_open,sao,synth,generated,fsd:dev:WTHR:159685,gen,1,274564527158891,train,synth/sao_pairs_n06/WTHR/274564527158891.wav,n06
sao_n06:WTHR:225366393623687,synth,WTHR,other,stable_audio_open,sao,synth,generated,fsd:dev:WTHR:159686,gen,1,225366393623687,train,synth/sao_pairs_n06/WTHR/225366393623687.wav,n06
sao_n06:WTHR:125775809174307,synth,WTHR,other,stable_audio_open,sao,synth,generated,fsd:dev:WTHR:159692,gen,1,125775809174307,train,synth/sao_pairs_n06/WTHR/125775809174307.wav,n06
sao_n06:WTHR:59002025761852,synth,WTHR,other,stable_audio_open,sao,synth,generated,fsd:dev:WTHR:159693,gen,1,59002025761852,train,synth/sao_pairs_n06/WTHR/59002025761852.wav,n06
sao_n06:WTHR:152749537408569,synth,WTHR,other,stable_audio_open,sao,synth,generated,fsd:dev:WTHR:160154,gen,1,152749537408569,train,synth/sao_pairs_n06/WTHR/152749537408569.wav,n06
