clip_id,domain,event,morphology,source,system_id,track,orig_dataset,orig_id,dcase_subset,is_cc,instance_id,split,path,cond
el:FIRE:71373977960246,synth,FIRE,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:FIRE:132630,gen,1,71373977960246,train,synth/el_pairs/FIRE/71373977960246.mp3,elevenlabs
fsd:dev:FIRE:135676,real,FIRE,texture,fsd50k,real,real,fsd50k,135676,dev,1,281382992372213,train,fsd50k/FSD50K.dev_audio/135676.wav,real
el:FIRE:281382992372213,synth,FIRE,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:FIRE:135676,gen,1,281382992372213,train,synth/el_pairs/FIRE/281382992372213.mp3,elevenlabs
fsd:dev:FIRE:137258,real,FIRE,texture,fsd50k,real,real,fsd50k,137258,dev,1,262857396780605,val,fsd50k/FSD50K.dev_audio/137258.wav,real
el:FIRE:262857396780605,synth,FIRE,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:FIRE:137258,gen,1,262857396780605,val,synth/el_pairs/FIRE/262857396780605.mp3,elevenlabs
fsd:dev:FIRE:141148,real,FIRE,texture,fsd50k,real,real,fsd50k,141148,dev,1,241729924050216,train,fsd50k/FSD50K.dev_audio/141148.wav,real
el:FIRE:241729924050216,synth,FIRE,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:FIRE:141148,gen,1,241729924050216,train,synth/el_pairs/FIRE/241729924050216.mp3,elevenlabs
fsd:dev:FIRE:143954,real,FIRE,texture,fsd50k,real,real,fsd50k,143954,dev,1,24563685662847,train,fsd50k/FSD50K.dev_audio/143954.wav,real
el:FIRE:24563685662847,synth,FIRE,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:FIRE:143954,gen,1,24563685662847,train,synth/el_pairs/FIRE/24563685662847.mp3,elevenlabs
fsd:dev:FIRE:147378,real,FIRE,texture,fsd50k,real,real,fsd50k,147378,dev,1,123133455413374,train,fsd50k/FSD50K.dev_audio/147378.wav,real
el:FIRE:123133455413374,synth,FIRE,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:FIRE:147378,gen,1,123133455413374,train,synth/el_pairs/FIRE/123133455413374.mp3,elevenlabs
fsd:dev:FIRE:149012,real,FIRE,texture,fsd50k,real,real,fsd50k,149012,dev,1,114266037617356,train,fsd50k/FSD50K.dev_audio/149012.wav,real
el:FIRE:114266037617356,synth,FIRE,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:FIRE:149012,gen,1,114266037617356,train,synth/el_pairs/FIRE/114266037617356.mp3,elevenlabs
fsd:dev:FIRE:149106,real,FIRE,texture,fsd50k,real,real,fsd50k,149106,dev,1,130039205660005,train,fsd50k/FSD50K.dev_audio/149106.wav,real
el:FIRE:130039205660005,synth,FIRE,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:FIRE:149106,gen,1,130039205660005,train,synth/el_pairs/FIRE/130039205660005.mp3,elevenlabs
fsd:dev:FIRE:149459,real,FIRE,texture,fsd50k,real,real,fsd50k,149459,dev,1,238132240544690,train,fsd50k/FSD50K.dev_audio/149459.wav,real
el:FIRE:238132240544690,synth,FIRE,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:FIRE:149459,gen,1,238132240544690,train,synth/el_pairs/FIRE/238132240544690.mp3,elevenlabs
fsd:dev:FIRE:149831,real,FIRE,texture,fsd50k,real,real,fsd50k,149831,dev,1,17846307798699,train,fsd50k/FSD50K.dev_audio/149831.wav,real
el:FIRE:17846307798699,synth,FIRE,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:FIRE:149831,gen,1,17846307798699,train,synth/el_pairs/FIRE/17846307798699.mp3,elevenlabs
fsd:dev:FIRE:152676,real,FIRE,texture,fsd50k,real,real,fsd50k,152676,dev,1,197796621474233,train,fsd50k/FSD50K.dev_audio/152676.wav,real
el:FIRE:197796621474233,synth,FIRE,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:FIRE:152676,gen,1,197796621474233,train,synth/el_pairs/FIRE/197796621474233.mp3,elevenlabs
fsd:dev:FIRE:152677,real,FIRE,texture,fsd50k,real,real,fsd50k,152677,dev,1,13620240267455,train,fsd50k/FSD50K.dev_audio/152677.wav,real
el:FIRE:13620240267455,synth,FIRE,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:FIRE:152677,gen,1,13620240267455,train,synth/el_pairs/FIRE/13620240267455.mp3,elevenlabs
fsd:dev:FOOT:101857,real,FOOT,transient,fsd50k,real,real,fsd50k,101857,dev,1,106655161067950,val,fsd50k/FSD50K.dev_audio/101857.wav,real
el:FOOT:106655161067950,synth,FOOT,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:FOOT:101857,gen,1,106655161067950,val,synth/el_pairs/FOOT/106655161067950.mp3,elevenlabs
fsd:dev:FOOT:102541,real,FOOT,transient,fsd50k,real,real,fsd50k,102541,dev,1,97457697212537,train,fsd50k/FSD50K.dev_audio/102541.wav,real
el:FOOT:97457697212537,synth,FOOT,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:FOOT:102541,gen,1,97457697212537,train,synth/el_pairs/FOOT/97457697212537.mp3,elevenlabs
fsd:dev:FOOT:103597,real,FOOT,transient,fsd50k,real,real,fsd50k,103597,dev,1,211563649953484,train,fsd50k/FSD50K.dev_audio/103597.wav,real
el:FOOT:211563649953484,synth,FOOT,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:FOOT:103597,gen,1,211563649953484,train,synth/el_pairs/FOOT/211563649953484.mp3,elevenlabs
fsd:dev:FOOT:103598,real,FOOT,transient,fsd50k,real,real,fsd50k,103598,dev,1,39263939281617,train,fsd50k/FSD50K.dev_audio/103598.wav,real
el:FOOT:39263939281617,synth,FOOT,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:FOOT:103598,gen,1,39263939281617,train,synth/el_pairs/FOOT/39263939281617.mp3,elevenlabs
fsd:dev:FOOT:103600,real,FOOT,transient,fsd50k,real,real,fsd50k,103600,dev,1,245168155724900,train,fsd50k/FSD50K.dev_audio/103600.wav,real
el:FOOT:245168155724900,synth,FOOT,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:FOOT:103600,gen,1,245168155724900,train,synth/el_pairs/FOOT/245168155724900.mp3,elevenlabs
fsd:dev:FOOT:103601,real,FOOT,transient,fsd50k,real,real,fsd50k,103601,dev,1,188141746332067,train,fsd50k/FSD50K.dev_audio/103601.wav,real
el:FOOT:188141746332067,synth,FOOT,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:FOOT:103601,gen,1,188141746332067,train,synth/el_pairs/FOOT/188141746332067.mp3,elevenlabs
fsd:dev:FOOT:106115,real,FOOT,transient,fsd50k,real,real,fsd50k,106115,dev,1,21169127778741,train,fsd50k/FSD50K.dev_audio/106115.wav,real
el:FOOT:21169127778741,synth,FOOT,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:FOOT:106115,gen,1,21169127778741,train,synth/el_pairs/FOOT/21169127778741.mp3,elevenlabs
fsd:dev:FOOT:106135,real,FOOT,transient,fsd50k,real,real,fsd50k,106135,dev,1,94704508386778,train,fsd50k/FSD50K.dev_audio/106135.wav,real
el:FOOT:94704508386778,synth,FOOT,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:FOOT:106135,gen,1,94704508386778,train,synth/el_pairs/FOOT/94704508386778.mp3,elevenlabs
fsd:dev:FOOT:11156,real,FOOT,transient,fsd50k,real,real,fsd50k,11156,dev,1,270233309047023,train,fsd50k/FSD50K.dev_audio/11156.wav,real
el:FOOT:270233309047023,synth,FOOT,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:FOOT:11156,gen,1,270233309047023,train,synth/el_pairs/FOOT/270233309047023.mp3,elevenlabs
fsd:dev:FOOT:121691,real,FOOT,transient,fsd50k,real,real,fsd50k,121691,dev,1,186125740980281,train,fsd50k/FSD50K.dev_audio/121691.wav,real
el:FOOT:186125740980281,synth,FOOT,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:FOOT:121691,gen,1,186125740980281,train,synth/el_pairs/FOOT/186125740980281.mp3,elevenlabs
fsd:dev:FOOT:135730,real,FOOT,transient,fsd50k,real,real,fsd50k,135730,dev,1,54579990815806,train,fsd50k/FSD50K.dev_audio/135730.wav,real
el:FOOT:54579990815806,synth,FOOT,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:FOOT:135730,gen,1,54579990815806,train,synth/el_pairs/FOOT/54579990815806.mp3,elevenlabs
fsd:dev:FOOT:137768,real,FOOT,transient,fsd50k,real,real,fsd50k,137768,dev,1,66441562600508,val,fsd50k/FSD50K.dev_audio/137768.wav,real
el:FOOT:66441562600508,synth,FOOT,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:FOOT:137768,gen,1,66441562600508,val,synth/el_pairs/FOOT/66441562600508.mp3,elevenlabs
fsd:dev:FOOT:137769,real,FOOT,transient,fsd50k,real,real,fsd50k,137769,dev,1,70726036028547,val,fsd50k/FSD50K.dev_audio/137769.wav,real
el:FOOT:70726036028547,synth,FOOT,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:FOOT:137769,gen,1,70726036028547,val,synth/el_pairs/FOOT/70726036028547.mp3,elevenlabs
fsd:dev:FOOT:137773,real,FOOT,transient,fsd50k,real,real,fsd50k,137773,dev,1,113294549483121,val,fsd50k/FSD50K.dev_audio/137773.wav,real
el:FOOT:113294549483121,synth,FOOT,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:FOOT:137773,gen,1,113294549483121,val,synth/el_pairs/FOOT/113294549483121.mp3,elevenlabs
fsd:dev:FOOT:138307,real,FOOT,transient,fsd50k,real,real,fsd50k,138307,dev,1,160671861321258,train,fsd50k/FSD50K.dev_audio/138307.wav,real
el:FOOT:160671861321258,synth,FOOT,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:FOOT:138307,gen,1,160671861321258,train,synth/el_pairs/FOOT/160671861321258.mp3,elevenlabs
fsd:dev:FOOT:138310,real,FOOT,transient,fsd50k,real,real,fsd50k,138310,dev,1,98828229451583,train,fsd50k/FSD50K.dev_audio/138310.wav,real
el:FOOT:98828229451583,synth,FOOT,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:FOOT:138310,gen,1,98828229451583,train,synth/el_pairs/FOOT/98828229451583.mp3,elevenlabs
fsd:dev:FOOT:138311,real,FOOT,transient,fsd50k,real,real,fsd50k,138311,dev,1,23787186602542,train,fsd50k/FSD50K.dev_audio/138311.wav,real
el:FOOT:23787186602542,synth,FOOT,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:FOOT:138311,gen,1,23787186602542,train,synth/el_pairs/FOOT/23787186602542.mp3,elevenlabs
fsd:dev:FOOT:138315,real,FOOT,transient,fsd50k,real,real,fsd50k,138315,dev,1,133940694716347,train,fsd50k/FSD50K.dev_audio/138315.wav,real
el:FOOT:133940694716347,synth,FOOT,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:FOOT:138315,gen,1,133940694716347,train,synth/el_pairs/FOOT/133940694716347.mp3,elevenlabs
fsd:dev:FOOT:138316,real,FOOT,transient,fsd50k,real,real,fsd50k,138316,dev,1,166937408792083,train,fsd50k/FSD50K.dev_audio/138316.wav,real
el:FOOT:166937408792083,synth,FOOT,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:FOOT:138316,gen,1,166937408792083,train,synth/el_pairs/FOOT/166937408792083.mp3,elevenlabs
fsd:dev:FOOT:138335,real,FOOT,transient,fsd50k,real,real,fsd50k,138335,dev,1,203444038548168,train,fsd50k/FSD50K.dev_audio/138335.wav,real
fsd:dev:GLAS:104815,real,GLAS,transient,fsd50k,real,real,fsd50k,104815,dev,1,69065067642620,train,fsd50k/FSD50K.dev_audio/104815.wav,real
el:GLAS:69065067642620,synth,GLAS,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:GLAS:104815,gen,1,69065067642620,train,synth/el_pairs/GLAS/69065067642620.mp3,elevenlabs
fsd:dev:GLAS:112546,real,GLAS,transient,fsd50k,real,real,fsd50k,112546,dev,1,171816017509996,train,fsd50k/FSD50K.dev_audio/112546.wav,real
el:GLAS:171816017509996,synth,GLAS,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:GLAS:112546,gen,1,171816017509996,train,synth/el_pairs/GLAS/171816017509996.mp3,elevenlabs
fsd:dev:GLAS:114371,real,GLAS,transient,fsd50k,real,real,fsd50k,114371,dev,1,140080355869583,train,fsd50k/FSD50K.dev_audio/114371.wav,real
el:GLAS:140080355869583,synth,GLAS,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:GLAS:114371,gen,1,140080355869583,train,synth/el_pairs/GLAS/140080355869583.mp3,elevenlabs
fsd:dev:GLAS:114374,real,GLAS,transient,fsd50k,real,real,fsd50k,114374,dev,1,100383079997644,train,fsd50k/FSD50K.dev_audio/114374.wav,real
el:GLAS:100383079997644,synth,GLAS,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:GLAS:114374,gen,1,100383079997644,train,synth/el_pairs/GLAS/100383079997644.mp3,elevenlabs
fsd:dev:GLAS:115916,real,GLAS,transient,fsd50k,real,real,fsd50k,115916,dev,1,165868964517006,val,fsd50k/FSD50K.dev_audio/115916.wav,real
el:GLAS:165868964517006,synth,GLAS,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:GLAS:115916,gen,1,165868964517006,val,synth/el_pairs/GLAS/165868964517006.mp3,elevenlabs
fsd:dev:GLAS:115922,real,GLAS,transient,fsd50k,real,real,fsd50k,115922,dev,1,81550629503547,val,fsd50k/FSD50K.dev_audio/115922.wav,real
el:GLAS:81550629503547,synth,GLAS,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:GLAS:115922,gen,1,81550629503547,val,synth/el_pairs/GLAS/81550629503547.mp3,elevenlabs
fsd:dev:GLAS:118198,real,GLAS,transient,fsd50k,real,real,fsd50k,118198,dev,1,88218982397457,train,fsd50k/FSD50K.dev_audio/118198.wav,real
el:GLAS:88218982397457,synth,GLAS,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:GLAS:118198,gen,1,88218982397457,train,synth/el_pairs/GLAS/88218982397457.mp3,elevenlabs
fsd:dev:GLAS:118199,real,GLAS,transient,fsd50k,real,real,fsd50k,118199,dev,1,193034576569278,train,fsd50k/FSD50K.dev_audio/118199.wav,real
el:GLAS:193034576569278,synth,GLAS,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:GLAS:118199,gen,1,193034576569278,train,synth/el_pairs/GLAS/193034576569278.mp3,elevenlabs
fsd:dev:GLAS:118515,real,GLAS,transient,fsd50k,real,real,fsd50k,118515,dev,1,52190005750809,val,fsd50k/FSD50K.dev_audio/118515.wav,real
el:GLAS:52190005750809,synth,GLAS,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:GLAS:118515,gen,1,52190005750809,val,synth/el_pairs/GLAS/52190005750809.mp3,elevenlabs
fsd:dev:GLAS:118520,real,GLAS,transient,fsd50k,real,real,fsd50k,118520,dev,1,81810847267415,train,fsd50k/FSD50K.dev_audio/118520.wav,real
el:GLAS:81810847267415,synth,GLAS,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:GLAS:118520,gen,1,81810847267415,train,synth/el_pairs/GLAS/81810847267415.mp3,elevenlabs
fsd:dev:GLAS:119917,real,GLAS,transient,fsd50k,real,real,fsd50k,119917,dev,1,240366306003810,train,fsd50k/FSD50K.dev_audio/119917.wav,real
el:GLAS:240366306003810,synth,GLAS,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:GLAS:119917,gen,1,240366306003810,train,synth/el_pairs/GLAS/240366306003810.mp3,elevenlabs
fsd:dev:GLAS:126531,real,GLAS,transient,fsd50k,real,real,fsd50k,126531,dev,1,256966509008441,train,fsd50k/FSD50K.dev_audio/126531.wav,real
el:GLAS:256966509008441,synth,GLAS,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:GLAS:126531,gen,1,256966509008441,train,synth/el_pairs/GLAS/256966509008441.mp3,elevenlabs
fsd:dev:GLAS:126877,real,GLAS,transient,fsd50k,real,real,fsd50k,126877,dev,1,41550743250822,train,fsd50k/FSD50K.dev_audio/126877.wav,real
el:GLAS:41550743250822,synth,GLAS,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:GLAS:126877,gen,1,41550743250822,train,synth/el_pairs/GLAS/41550743250822.mp3,elevenlabs
fsd:dev:GLAS:126878,real,GLAS,transient,fsd50k,real,real,fsd50k,126878,dev,1,4726921664435,train,fsd50k/FSD50K.dev_audio/126878.wav,real
el:GLAS:4726921664435,synth,GLAS,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:GLAS:126878,gen,1,4726921664435,train,synth/el_pairs/GLAS/4726921664435.mp3,elevenlabs
fsd:dev:GLAS:126889,real,GLAS,transient,fsd50k,real,real,fsd50k,126889,dev,1,44828729762193,train,fsd50k/FSD50K.dev_audio/126889.wav,real
el:GLAS:44828729762193,synth,GLAS,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:GLAS:126889,gen,1,44828729762193,train,synth/el_pairs/GLAS/44828729762193.mp3,elevenlabs
fsd:dev:GLAS:127543,real,GLAS,transient,fsd50k,real,real,fsd50k,127543,dev,1,134298193350048,val,fsd50k/FSD50K.dev_audio/127543.wav,real
el:GLAS:134298193350048,synth,GLAS,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:GLAS:127543,gen,1,134298193350048,val,synth/el_pairs/GLAS/134298193350048.mp3,elevenlabs
fsd:dev:GLAS:132634,real,GLAS,transient,fsd50k,real,real,fsd50k,132634,dev,1,107836376445587,train,fsd50k/FSD50K.dev_audio/132634.wav,real
el:GLAS:107836376445587,synth,GLAS,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:GLAS:132634,gen,1,107836376445587,train,synth/el_pairs/GLAS/107836376445587.mp3,elevenlabs
fsd:dev:GLAS:135699,real,GLAS,transient,fsd50k,real,real,fsd50k,135699,dev,1,156685822615729,train,fsd50k/FSD50K.dev_audio/135699.wav,real
el:GLAS:156685822615729,synth,GLAS,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:GLAS:135699,gen,1,156685822615729,train,synth/el_pairs/GLAS/156685822615729.mp3,elevenlabs
fsd:dev:GLAS:140613,real,GLAS,transient,fsd50k,real,real,fsd50k,140613,dev,1,41628699539877,train,fsd50k/FSD50K.dev_audio/140613.wav,real
el:GLAS:41628699539877,synth,GLAS,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:GLAS:140613,gen,1,41628699539877,train,synth/el_pairs/GLAS/41628699539877.mp3,elevenlabs
fsd:dev:GLAS:140616,real,GLAS,transient,fsd50k,real,real,fsd50k,140616,dev,1,169960793992650,train,fsd50k/FSD50K.dev_audio/140616.wav,real
el:GLAS:169960793992650,synth,GLAS,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:GLAS:140616,gen,1,169960793992650,train,synth/el_pairs/GLAS/169960793992650.mp3,elevenlabs
fsd:dev:GUN:101961,real,GUN,transient,fsd50k,real,real,fsd50k,101961,dev,1,5435167817468,train,fsd50k/FSD50K.dev_audio/101961.wav,real
el:GUN:5435167817468,synth,GUN,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:GUN:101961,gen,1,5435167817468,train,synth/el_pairs/GUN/5435167817468.mp3,elevenlabs
fsd:dev:GUN:101962,real,GUN,transient,fsd50k,real,real,fsd50k,101962,dev,1,15707398732479,train,fsd50k/FSD50K.dev_audio/101962.wav,real
el:GUN:15707398732479,synth,GUN,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:GUN:101962,gen,1,15707398732479,train,synth/el_pairs/GUN/15707398732479.mp3,elevenlabs
fsd:dev:GUN:108043,real,GUN,transient,fsd50k,real,real,fsd50k,108043,dev,1,273779600882328,train,fsd50k/FSD50K.dev_audio/108043.wav,real
el:GUN:273779600882328,synth,GUN,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:GUN:108043,gen,1,273779600882328,train,synth/el_pairs/GUN/273779600882328.mp3,elevenlabs
fsd:dev:GUN:108044,real,GUN,transient,fsd50k,real,real,fsd50k,108044,dev,1,67755043423336,train,fsd50k/FSD50K.dev_audio/108044.wav,real
el:GUN:67755043423336,synth,GUN,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:GUN:108044,gen,1,67755043423336,train,synth/el_pairs/GUN/67755043423336.mp3,elevenlabs
fsd:dev:GUN:108045,real,GUN,transient,fsd50k,real,real,fsd50k,108045,dev,1,87175555658398,train,fsd50k/FSD50K.dev_audio/108045.wav,real
el:GUN:87175555658398,synth,GUN,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:GUN:108045,gen,1,87175555658398,train,synth/el_pairs/GUN/87175555658398.mp3,elevenlabs
fsd:dev:GUN:108046,real,GUN,transient,fsd50k,real,real,fsd50k,108046,dev,1,245107034065467,train,fsd50k/FSD50K.dev_audio/108046.wav,real
el:GUN:245107034065467,synth,GUN,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:GUN:108046,gen,1,245107034065467,train,synth/el_pairs/GUN/245107034065467.mp3,elevenlabs
fsd:dev:GUN:108047,real,GUN,transient,fsd50k,real,real,fsd50k,108047,dev,1,170924506714144,train,fsd50k/FSD50K.dev_audio/108047.wav,real
el:GUN:170924506714144,synth,GUN,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:GUN:108047,gen,1,170924506714144,train,synth/el_pairs/GUN/170924506714144.mp3,elevenlabs
fsd:dev:GUN:115295,real,GUN,transient,fsd50k,real,real,fsd50k,115295,dev,1,242431872361194,val,fsd50k/FSD50K.dev_audio/115295.wav,real
el:GUN:242431872361194,synth,GUN,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:GUN:115295,gen,1,242431872361194,val,synth/el_pairs/GUN/242431872361194.mp3,elevenlabs
fsd:dev:GUN:118450,real,GUN,transient,fsd50k,real,real,fsd50k,118450,dev,1,222835417496394,train,fsd50k/FSD50K.dev_audio/118450.wav,real
el:GUN:222835417496394,synth,GUN,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:GUN:118450,gen,1,222835417496394,train,synth/el_pairs/GUN/222835417496394.mp3,elevenlabs
fsd:dev:GUN:127846,real,GUN,transient,fsd50k,real,real,fsd50k,127846,dev,1,21074039067992,train,fsd50k/FSD50K.dev_audio/127846.wav,real
el:GUN:21074039067992,synth,GUN,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:GUN:127846,gen,1,21074039067992,train,synth/el_pairs/GUN/21074039067992.mp3,elevenlabs
fsd:dev:GUN:128293,real,GUN,transient,fsd50k,real,real,fsd50k,128293,dev,1,105692281682688,train,fsd50k/FSD50K.dev_audio/128293.wav,real
el:GUN:105692281682688,synth,GUN,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:GUN:128293,gen,1,105692281682688,train,synth/el_pairs/GUN/105692281682688.mp3,elevenlabs
fsd:dev:GUN:128294,real,GUN,transient,fsd50k,real,real,fsd50k,128294,dev,1,172561050767030,train,fsd50k/FSD50K.dev_audio/128294.wav,real
el:GUN:172561050767030,synth,GUN,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:GUN:128294,gen,1,172561050767030,train,synth/el_pairs/GUN/172561050767030.mp3,elevenlabs
fsd:dev:GUN:128296,real,GUN,transient,fsd50k,real,real,fsd50k,128296,dev,1,161664556186764,train,fsd50k/FSD50K.dev_audio/128296.wav,real
el:GUN:161664556186764,synth,GUN,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:GUN:128296,gen,1,161664556186764,train,synth/el_pairs/GUN/161664556186764.mp3,elevenlabs
fsd:dev:GUN:128297,real,GUN,transient,fsd50k,real,real,fsd50k,128297,dev,1,171076361767365,train,fsd50k/FSD50K.dev_audio/128297.wav,real
el:GUN:171076361767365,synth,GUN,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:GUN:128297,gen,1,171076361767365,train,synth/el_pairs/GUN/171076361767365.mp3,elevenlabs
fsd:dev:GUN:128298,real,GUN,transient,fsd50k,real,real,fsd50k,128298,dev,1,113829866853541,train,fsd50k/FSD50K.dev_audio/128298.wav,real
el:GUN:113829866853541,synth,GUN,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:GUN:128298,gen,1,113829866853541,train,synth/el_pairs/GUN/113829866853541.mp3,elevenlabs
fsd:dev:GUN:128299,real,GUN,transient,fsd50k,real,real,fsd50k,128299,dev,1,261917850505011,train,fsd50k/FSD50K.dev_audio/128299.wav,real
el:GUN:261917850505011,synth,GUN,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:GUN:128299,gen,1,261917850505011,train,synth/el_pairs/GUN/261917850505011.mp3,elevenlabs
fsd:dev:GUN:128301,real,GUN,transient,fsd50k,real,real,fsd50k,128301,dev,1,241249664898103,train,fsd50k/FSD50K.dev_audio/128301.wav,real
el:GUN:241249664898103,synth,GUN,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:GUN:128301,gen,1,241249664898103,train,synth/el_pairs/GUN/241249664898103.mp3,elevenlabs
fsd:dev:GUN:128979,real,GUN,transient,fsd50k,real,real,fsd50k,128979,dev,1,272047901702143,val,fsd50k/FSD50K.dev_audio/128979.wav,real
el:GUN:272047901702143,synth,GUN,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:GUN:128979,gen,1,272047901702143,val,synth/el_pairs/GUN/272047901702143.mp3,elevenlabs
fsd:dev:GUN:128981,real,GUN,transient,fsd50k,real,real,fsd50k,128981,dev,1,177692227425622,val,fsd50k/FSD50K.dev_audio/128981.wav,real
el:GUN:177692227425622,synth,GUN,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:GUN:128981,gen,1,177692227425622,val,synth/el_pairs/GUN/177692227425622.mp3,elevenlabs
fsd:dev:GUN:132551,real,GUN,transient,fsd50k,real,real,fsd50k,132551,dev,1,95767702015124,train,fsd50k/FSD50K.dev_audio/132551.wav,real
el:GUN:95767702015124,synth,GUN,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:GUN:132551,gen,1,95767702015124,train,synth/el_pairs/GUN/95767702015124.mp3,elevenlabs
fsd:dev:IMPT:101362,real,IMPT,transient,fsd50k,real,real,fsd50k,101362,dev,1,126230193555052,val,fsd50k/FSD50K.dev_audio/101362.wav,real
el:IMPT:126230193555052,synth,IMPT,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:IMPT:101362,gen,1,126230193555052,val,synth/el_pairs/IMPT/126230193555052.mp3,elevenlabs
fsd:dev:IMPT:104364,real,IMPT,transient,fsd50k,real,real,fsd50k,104364,dev,1,192424536046908,train,fsd50k/FSD50K.dev_audio/104364.wav,real
el:IMPT:192424536046908,synth,IMPT,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:IMPT:104364,gen,1,192424536046908,train,synth/el_pairs/IMPT/192424536046908.mp3,elevenlabs
fsd:dev:IMPT:104368,real,IMPT,transient,fsd50k,real,real,fsd50k,104368,dev,1,23176238984457,train,fsd50k/FSD50K.dev_audio/104368.wav,real
el:IMPT:23176238984457,synth,IMPT,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:IMPT:104368,gen,1,23176238984457,train,synth/el_pairs/IMPT/23176238984457.mp3,elevenlabs
fsd:dev:IMPT:104370,real,IMPT,transient,fsd50k,real,real,fsd50k,104370,dev,1,200394046213013,train,fsd50k/FSD50K.dev_audio/104370.wav,real
el:IMPT:200394046213013,synth,IMPT,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:IMPT:104370,gen,1,200394046213013,train,synth/el_pairs/IMPT/200394046213013.mp3,elevenlabs
fsd:dev:IMPT:106596,real,IMPT,transient,fsd50k,real,real,fsd50k,106596,dev,1,94523157803997,train,fsd50k/FSD50K.dev_audio/106596.wav,real
el:IMPT:94523157803997,synth,IMPT,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:IMPT:106596,gen,1,94523157803997,train,synth/el_pairs/IMPT/94523157803997.mp3,elevenlabs
